,State,Date,BusinessApplications,ConstructionEmployees,ConstructionWages,HighPropensityBusinessApplications,HousePriceIdx,NewHousingPermits,RealGDP,TotalHighPropensityNAICs,TotalNAICs,UnemploymentRate,ZillowHomeValue
200,AL,2015-10-01,592.0,93.5,4154164.0,214.0,287.52,1007.74584818547,191778.0,957.0,2724.0,6.1,128858.0
201,AL,2015-11-01,507.5,93.4,4238865.333333333,170.0,287.6933333333333,1194.6492921778301,192222.86666666667,900.0,2633.0,6.1,128982.0
202,AL,2015-12-01,515.0,94.1,4323566.666666667,182.5,287.8666666666667,1323.64958534012,192667.73333333334,930.0,2615.0,6.1,129192.0
203,AL,2016-01-01,684.0,95.5,4408268.0,248.0,288.04,1237.87619378358,193112.6,1052.0,3078.0,6.1,129449.0
204,AL,2016-02-01,767.5,93.7,4390522.666666667,262.5,289.43333333333334,1151.12788269433,193484.23333333334,944.0,2698.0,6.0,129791.0
205,AL,2016-03-01,740.0,93.8,4372777.333333333,265.0,290.8266666666667,1174.7778088041198,193855.86666666667,977.0,2654.0,6.0,130122.0
206,AL,2016-04-01,704.0,94.5,4355032.0,242.0,292.22,1371.51511845145,194227.5,968.0,2802.0,5.9,130581.0
207,AL,2016-05-01,680.0,93.7,4329434.666666667,242.5,293.76,1071.43163297265,194278.5,999.0,2944.0,5.9,130918.0
208,AL,2016-06-01,642.5,93.2,4303837.333333333,225.0,295.3,1465.19374542241,194329.5,893.0,2540.0,5.9,131223.0
209,AL,2016-07-01,620.0,93.3,4278240.0,210.0,296.84,975.484381360582,194380.5,1030.0,3128.0,5.9,131411.0
210,AL,2016-08-01,672.5,92.4,4315045.333333333,250.0,296.5566666666667,1143.74064280876,194725.2,1008.0,2879.0,5.9,131695.0
211,AL,2016-09-01,625.0,93.8,4351850.666666667,205.0,296.2733333333333,1305.47736116134,195069.9,971.0,2965.0,5.9,131953.0
212,AL,2016-10-01,620.0,92.6,4388656.0,212.0,295.99,1111.86849037849,195414.6,950.0,2853.0,5.9,132325.0
213,AL,2016-11-01,572.5,92.6,4467240.0,195.0,296.50666666666666,1119.2106375923402,195722.80000000002,1035.0,3021.0,5.8,132755.0
214,AL,2016-12-01,560.0,93.8,4545824.0,180.0,297.02333333333337,1013.9677589981,196031.0,1003.0,3184.0,5.7,133242.0
215,AL,2017-01-01,805.0,95.3,4624408.0,277.5,297.54,1103.3152409961301,196339.2,1010.0,3048.0,5.5,133537.0
216,AL,2017-02-01,875.0,95.3,4566604.0,287.5,298.7366666666667,1217.17022331996,196303.1,1026.0,3080.0,5.2,133785.0
217,AL,2017-03-01,842.5,95.0,4508800.0,265.0,299.93333333333334,1302.0733410964099,196267.0,988.0,2998.0,5.0,134053.0
218,AL,2017-04-01,764.0,93.5,4450996.0,240.0,301.13,970.1382064001269,196230.9,961.0,2976.0,4.8,134458.0
219,AL,2017-05-01,732.5,94.7,4495021.333333333,250.0,302.09,1243.10953964923,196415.5,972.0,3010.0,4.6,134848.0
220,AL,2017-06-01,692.5,94.5,4539046.666666667,232.5,303.05,1194.61575492311,196600.1,1051.0,3097.0,4.4,135119.0
221,AL,2017-07-01,660.0,94.6,4583072.0,220.0,304.01,1101.68165872158,196784.7,978.0,3009.0,4.3,135453.0
222,AL,2017-08-01,697.5,95.3,4596854.666666667,227.5,304.7,1121.95555783834,197371.4,955.0,3080.0,4.2,135876.0
223,AL,2017-09-01,676.0,95.5,4610637.333333333,222.0,305.39,1411.40540475874,197958.1,1010.0,3134.0,4.1,136459.0
224,AL,2017-10-01,667.5,96.8,4624420.0,212.5,306.08,1174.01333676215,198544.8,979.0,3202.0,4.0,136943.0
225,AL,2017-11-01,637.5,96.2,4666912.0,202.5,307.22999999999996,1324.00521768761,198950.9,1059.0,3318.0,4.0,137358.0
226,AL,2017-12-01,554.0,96.3,4709404.0,180.0,308.38,1426.64477406271,199357.0,997.0,3134.0,4.0,137923.0
227,AL,2018-01-01,892.5,96.5,4751896.0,285.0,309.53,1227.49095046839,199763.1,1023.0,3342.0,4.0,138453.0
228,AL,2018-02-01,942.5,97.9,4777273.333333333,280.0,311.0433333333333,1307.08385082869,199891.86666666667,990.0,3323.0,4.0,139019.0
229,AL,2018-03-01,968.0,97.7,4802650.666666667,278.0,312.5566666666667,1064.48425381324,200020.63333333333,1053.0,3449.0,4.0,139493.0
230,AL,2018-04-01,895.0,98.0,4828028.0,260.0,314.07,1258.87377989429,200149.4,1022.0,3482.0,4.0,140063.0
231,AL,2018-05-01,862.5,98.5,4885305.333333333,262.5,315.05333333333334,1519.2112164374898,200195.06666666665,1058.0,3625.0,3.9,140689.0
232,AL,2018-06-01,834.0,99.2,4942582.666666667,238.0,316.03666666666663,1097.6963546742402,200240.73333333334,1026.0,3652.0,3.9,141361.0
233,AL,2018-07-01,775.0,99.4,4999860.0,220.0,317.02,1222.34349605604,200286.4,996.0,3579.0,3.9,142115.0
234,AL,2018-08-01,855.0,99.8,5044234.666666667,260.0,317.28,1306.89185769503,200621.46666666667,1070.0,3747.0,3.9,142787.0
235,AL,2018-09-01,728.0,100.5,5088609.333333333,232.0,317.54,1062.35850995494,200956.53333333333,1060.0,3383.0,3.9,143408.0
236,AL,2018-10-01,707.5,100.9,5132984.0,227.5,317.8,1195.58287683673,201291.6,1059.0,3415.0,3.9,143942.0
237,AL,2018-11-01,690.0,100.9,5169394.666666667,187.5,319.74333333333334,1339.2573578997699,201567.13333333333,1015.0,3643.0,3.8,144599.0
238,AL,2018-12-01,626.0,101.1,5205805.333333333,190.0,321.68666666666667,923.804919761083,201842.6666666667,1048.0,3581.0,3.8,145128.0
239,AL,2019-01-01,920.0,101.8,5242216.0,292.5,323.63,1180.98539856584,202118.2,1084.0,3629.0,3.7,145672.0
240,AL,2019-02-01,1110.0,102.1,5296861.333333333,310.0,325.0833333333333,1146.7501393931698,202384.86666666667,1067.0,3839.0,3.6,146189.0
241,AL,2019-03-01,1036.0,102.8,5351506.666666667,282.0,326.5366666666667,1197.8663784073801,202651.53333333335,1030.0,3620.0,3.4,146708.0
242,AL,2019-04-01,885.0,103.3,5406152.0,270.0,327.99,1394.51881170863,202918.2,1067.0,3416.0,3.2,147194.0
243,AL,2019-05-01,785.0,103.6,5413806.666666667,255.0,329.5733333333333,1283.0203931122098,203355.0,997.0,3197.0,3.1,147672.0
244,AL,2019-06-01,726.0,103.9,5421461.333333333,236.0,331.1566666666667,1263.22636180261,203791.80000000002,1071.0,3251.0,2.9,148261.0
245,AL,2019-07-01,735.0,104.4,5429116.0,237.5,332.74,1481.53370208844,204228.6,1061.0,3381.0,2.9,148919.0
246,AL,2019-08-01,734.0,104.8,5448196.0,244.0,334.07,1382.24674513926,204307.66666666666,1040.0,3266.0,2.9,149518.0
247,AL,2019-09-01,722.5,104.9,5467276.0,245.0,335.40000000000003,1449.4286248883802,204386.73333333334,1133.0,3511.0,2.9,150058.0
248,AL,2019-10-01,717.5,104.7,5486356.0,220.0,336.73,1508.8432449698098,204465.8,1104.0,3606.0,3.0,150634.0
249,AL,2019-11-01,690.0,105.0,5498240.0,226.0,337.9766666666667,1451.9999010312802,204312.16666666666,1063.0,3443.0,3.1,151368.0
250,AL,2019-12-01,570.0,105.0,5510124.0,197.5,339.22333333333336,1478.1061524523498,204158.53333333333,1130.0,3400.0,3.2,152198.0
251,AL,2020-01-01,830.0,104.9,5522008.0,247.5,340.47,1557.28208228835,204004.9,943.0,3236.0,3.3,153004.0
252,AL,2020-02-01,986.0,104.5,5474604.0,308.0,342.1466666666667,1438.73661991066,198307.4,1093.0,3438.0,3.4,153819.0
253,AL,2020-03-01,785.0,103.5,5427200.0,247.5,343.8233333333333,1463.2177733353199,192609.9,926.0,2723.0,3.6,154684.0
254,AL,2020-04-01,690.0,99.4,5379796.0,190.0,345.5,1548.1933739177698,186912.4,754.0,2788.0,13.7,155577.0
255,AL,2020-05-01,976.0,100.7,5486669.333333333,248.0,347.63,1313.91593709664,192676.63333333333,1039.0,4231.0,10.4,156504.0
256,AL,2020-06-01,1232.5,102.2,5593542.666666667,345.0,349.76,1558.2647619279699,198440.86666666667,1516.0,5379.0,8.7,157264.0
257,AL,2020-07-01,1852.5,101.7,5700416.0,480.0,351.89,1915.61567626362,204205.1,2153.0,8463.0,7.7,158098.0
258,AL,2020-08-01,1564.0,101.7,5760000.0,430.0,354.4133333333333,1738.90267945957,204270.30000000002,1811.0,6868.0,6.6,159160.0
259,AL,2020-09-01,1137.5,101.6,5819584.0,322.5,356.93666666666667,1715.1751218446698,204335.5,1525.0,5582.0,6.1,160592.0
260,AL,2020-10-01,1158.0,102.4,5879168.0,336.0,359.46,1763.6773241999697,204400.7,1564.0,5597.0,5.3,162098.0
261,AL,2020-11-01,1037.5,102.4,5817666.666666667,300.0,361.89666666666665,1584.0464592428,205267.73333333334,1584.0,5553.0,4.8,163621.0
262,AL,2020-12-01,1453.3333333333333,103.2,5756165.333333333,380.0,364.3333333333333,1699.3017242763901,206134.76666666666,1572.0,6163.0,4.4,165044.0
263,AL,2021-01-01,1652.0,102.7,5694664.0,464.0,366.77,1949.21526510224,207001.8,1892.0,6838.0,4.0,167045.0
264,AL,2021-02-01,1650.0,102.7,5708936.0,457.5,372.56,1943.5538055388897,207953.56666666665,1669.0,5947.0,3.8,169054.0
265,AL,2021-03-01,1785.0,102.7,5723208.0,460.0,378.34999999999997,1868.09299678388,208905.33333333334,1750.0,6184.0,3.7,171270.0
266,AL,2021-04-01,1925.0,101.4,5737480.0,495.0,384.14,1538.9828449617,209857.1,1950.0,7672.0,3.6,173067.0
267,AL,2021-05-01,1836.0,101.9,5835880.0,474.0,391.38,1722.8005433525,209914.43333333335,1868.0,7376.0,3.6,175150.0
268,AL,2021-06-01,1495.0,101.7,5934280.0,420.0,398.62,1585.71747577281,209971.76666666666,1832.0,6464.0,3.5,177563.0
269,AL,2021-07-01,1368.0,102.7,6032680.0,382.0,405.86,1690.66207472155,210029.1,1735.0,6278.0,3.4,180311.0
270,AL,2021-08-01,1297.5,102.5,6107878.666666667,367.5,411.25,1444.69947855088,211029.13333333333,1570.0,5892.0,3.3,182997.0
271,AL,2021-09-01,1202.5,101.8,6183077.333333333,340.0,416.64,1936.70869147529,212029.1666666667,1583.0,5839.0,3.2,185430.0
272,AL,2021-10-01,1186.0,103.7,6258276.0,344.0,422.03,1634.8376551222,213029.2,1622.0,5848.0,3.1,187675.0
273,AL,2021-11-01,1040.0,105.4,6328113.0,317.5,426.21666666666664,1696.3245489437802,212949.30000000002,1684.0,5643.0,3.1,189815.0
274,AL,2021-12-01,1047.5,105.7,6397950.0,317.5,430.4033333333333,1584.68328750953,212869.4,1630.0,5594.0,3.1,193054.0
275,AL,2022-01-01,1396.0,107.1,6467787.0,370.0,434.59,1567.30620641018,212789.5,1556.0,5871.0,3.1,196284.0
276,AL,2022-02-01,1575.0,106.4,6527436.0,405.0,443.63,1755.02541942412,212630.2,1481.0,5706.0,3.0,200049.0
277,AL,2022-03-01,1707.5,107.0,6587085.0,432.5,452.66999999999996,2289.7990947067497,212470.9,1599.0,5763.0,2.9,202739.0
278,AL,2022-04-01,1776.0,106.9,6646734.0,438.0,461.71,1787.2979211802801,212311.6,1713.0,6894.0,2.8,205638.0
279,AL,2022-05-01,1445.0,107.6,6057621.25,425.0,434.14124999999996,1764.0166726642103,199146.75,1711.0,6071.0,2.7,207882.0
280,AL,2022-06-01,1217.5,108.3,5468508.5,362.5,406.5725,1772.24446514411,185981.9,1648.0,5529.0,2.6,210133.0
281,AL,2022-07-01,1330.0,111.3,4879395.75,378.0,379.00374999999997,1528.82279706303,172817.05,1666.0,6049.0,2.6,211822.0
282,AL,2022-08-01,1342.5,112.8,4290283.0,400.0,351.435,2366.32834886661,159652.2,1728.0,6124.0,2.6,213525.0
283,AL,2022-09-01,1262.5,111.4,3701170.25,372.5,323.86625,1779.8292780268698,146487.35,1676.0,5986.0,2.6,214788.0
284,AL,2022-10-01,1210.0,110.0,3112057.5,362.0,296.2975,1590.47198847265,133322.5,1691.0,5960.0,2.7,216108.0
285,AL,2022-11-01,1150.0,83.65,2522944.75,333.3333333333333,268.72875,1073.951155050421,120157.65000000001,1215.5,3751.0,5.35,161798.0
286,AR,2011-01-01,352.0,57.3,1933832.0,182.0,241.16,557.430321628192,106992.8,740.0,1542.0,8.0,107488.0
287,AR,2011-02-01,422.5,57.0,1957002.6666666667,185.0,240.60666666666665,402.446844437939,107199.86666666667,687.0,1544.0,8.0,107208.0
288,AR,2011-03-01,402.5,57.6,1980173.3333333333,185.0,240.05333333333334,757.066576423607,107406.93333333333,676.0,1474.0,8.0,107042.0
289,AR,2011-04-01,394.0,58.5,2003344.0,180.0,239.5,320.476182878916,107614.0,698.0,1500.0,8.0,106836.0
290,AR,2011-05-01,302.5,57.5,2009533.3333333333,152.5,240.21666666666667,830.455981549189,107676.26666666666,626.0,1233.0,8.0,106528.0
291,AR,2011-06-01,362.5,57.7,2015722.6666666667,167.5,240.93333333333334,440.74297205631797,107738.53333333334,727.0,1626.0,8.0,106297.0
292,AR,2011-07-01,310.0,59.1,2021912.0,146.0,241.65,638.080403604497,107800.8,668.0,1436.0,8.0,106172.0
293,AR,2011-08-01,340.0,58.7,2005905.3333333333,167.5,242.05333333333334,363.892532073407,108308.06666666667,719.0,1478.0,8.0,106160.0
294,AR,2011-09-01,337.5,59.0,1989898.6666666667,147.5,242.45666666666668,361.11942928531,108815.33333333334,696.0,1551.0,7.9,106167.0
295,AR,2011-10-01,318.0,59.6,1973892.0,144.0,242.86,521.007457626887,109322.6,642.0,1446.0,7.8,106215.0
296,AR,2011-11-01,320.0,59.7,2019876.0,152.5,242.66333333333336,752.5564036559081,109231.73333333334,735.0,1608.0,7.7,106207.0
297,AR,2011-12-01,302.0,59.6,2065860.0,142.0,242.46666666666667,302.461801929967,109140.86666666667,736.0,1708.0,7.5,106149.0
298,AR,2012-01-01,332.5,59.8,2111844.0,152.5,242.27,426.522610050066,109050.0,558.0,1287.0,7.4,106123.0
299,AR,2012-02-01,432.5,59.9,2106677.3333333335,197.5,241.45000000000002,800.34246981229,109033.46666666666,720.0,1560.0,7.3,106172.0
300,AR,2012-03-01,390.0,60.0,2101510.6666666665,188.0,240.63,548.1138923054959,109016.93333333333,683.0,1445.0,7.3,106380.0
301,AR,2012-04-01,397.5,59.3,2096344.0,185.0,239.81,426.743561524335,109000.4,708.0,1523.0,7.3,106695.0
302,AR,2012-05-01,372.5,59.2,2068688.0,160.0,240.93666666666667,492.63858071077203,108778.63333333333,667.0,1514.0,7.3,107122.0
303,AR,2012-06-01,328.0,59.0,2041032.0,150.0,242.06333333333333,470.10185484495,108556.86666666667,635.0,1468.0,7.3,107468.0
304,AR,2012-07-01,317.5,56.8,2013376.0,140.0,243.19,547.334765120966,108335.1,645.0,1478.0,7.3,107677.0
305,AR,2012-08-01,340.0,57.3,2014154.6666666667,147.5,243.70333333333332,818.929051646696,108084.3,631.0,1450.0,7.2,107851.0
306,AR,2012-09-01,328.0,57.3,2014933.3333333333,148.0,244.21666666666667,977.9106276868511,107833.5,691.0,1501.0,7.2,108089.0
307,AR,2012-10-01,310.0,56.8,2015712.0,142.5,244.73,535.033496627691,107582.7,675.0,1482.0,7.2,108308.0
308,AR,2012-11-01,300.0,56.0,1999784.0,130.0,244.95333333333332,561.518574299059,108567.26666666666,635.0,1424.0,7.2,108538.0
309,AR,2012-12-01,314.0,56.2,1983856.0,144.0,245.17666666666668,574.536656302541,109551.83333333333,800.0,1933.0,7.2,108771.0
310,AR,2013-01-01,375.0,56.2,1967928.0,180.0,245.4,425.904368819379,110536.4,663.0,1488.0,7.2,109105.0
311,AR,2013-02-01,420.0,56.3,1965722.6666666667,187.5,245.54666666666668,494.001678495636,110465.16666666666,680.0,1505.0,7.2,109391.0
312,AR,2013-03-01,416.0,56.2,1963517.3333333333,184.0,245.69333333333333,500.277896002974,110393.93333333333,661.0,1513.0,7.2,109562.0
313,AR,2013-04-01,377.5,55.5,1961312.0,170.0,245.84,688.844609040463,110322.7,639.0,1451.0,7.2,109657.0
314,AR,2013-05-01,322.5,55.6,1950414.6666666667,150.0,246.07,558.387947666753,110607.76666666666,622.0,1309.0,7.2,109725.0
315,AR,2013-06-01,326.0,55.2,1939517.3333333333,158.0,246.3,610.676271818602,110892.83333333333,667.0,1449.0,7.1,109833.0
316,AR,2013-07-01,325.0,54.6,1928620.0,150.0,246.53,596.663379970314,111177.9,700.0,1541.0,7.1,109956.0
317,AR,2013-08-01,352.0,54.5,1925782.6666666667,154.0,246.38,450.573527781547,111109.46666666666,663.0,1500.0,7.1,110116.0
318,AR,2013-09-01,300.0,54.1,1922945.3333333333,135.0,246.23000000000002,550.212917723151,111041.03333333334,602.0,1369.0,7.0,110258.0
319,AR,2013-10-01,317.5,54.1,1920108.0,132.5,246.08,503.738179118057,110972.6,634.0,1553.0,6.9,110393.0
320,AR,2013-11-01,310.0,54.2,1947970.6666666667,130.0,246.56,759.650881636872,110956.73333333334,630.0,1505.0,6.7,110430.0
321,AR,2013-12-01,255.0,53.5,1975833.3333333333,125.0,247.04000000000002,426.311202544365,110940.86666666667,646.0,1464.0,6.6,110379.0
322,AR,2014-01-01,380.0,55.2,2003696.0,177.5,247.52,400.52198954054,110925.0,620.0,1485.0,6.5,110416.0
323,AR,2014-02-01,415.0,54.0,2009798.6666666667,172.5,247.51666666666668,426.14443765744903,111131.63333333333,618.0,1466.0,6.3,110599.0
324,AR,2014-03-01,428.0,53.6,2015901.3333333333,182.0,247.51333333333332,630.380868205591,111338.26666666666,671.0,1576.0,6.2,110926.0
325,AR,2014-04-01,405.0,54.4,2022004.0,182.5,247.51,538.789504979831,111544.9,690.0,1570.0,6.0,111221.0
326,AR,2014-05-01,374.0,54.8,2019977.3333333333,168.0,248.22333333333333,893.4173766692129,111711.86666666667,690.0,1545.0,6.0,111447.0
327,AR,2014-06-01,367.5,54.6,2017950.6666666667,165.0,248.93666666666667,453.829851446213,111878.83333333333,684.0,1594.0,5.9,111585.0
328,AR,2014-07-01,335.0,54.5,2015924.0,137.5,249.65,387.836028102891,112045.8,650.0,1529.0,5.8,111626.0
329,AR,2014-08-01,360.0,54.9,2055696.0,158.0,250.57,400.584749270112,112171.3,690.0,1576.0,5.7,111708.0
330,AR,2014-09-01,325.0,55.3,2095468.0,150.0,251.49,696.563368160318,112296.8,682.0,1494.0,5.7,111880.0
331,AR,2014-10-01,320.0,55.7,2135240.0,145.0,252.41,739.4440184375211,112422.3,696.0,1537.0,5.6,112156.0
332,AR,2014-11-01,294.0,56.4,2129674.6666666665,132.0,252.44,746.4788791328391,112142.53333333334,658.0,1465.0,5.6,112455.0
333,AR,2014-12-01,285.0,56.9,2124109.3333333335,130.0,252.47,966.086574930065,111862.76666666666,597.0,1420.0,5.5,112730.0
334,AR,2015-01-01,390.0,56.6,2118544.0,178.0,252.5,796.8436656713901,111583.0,725.0,1733.0,5.5,112999.0
335,AR,2015-02-01,440.0,56.8,2147188.0,182.5,252.77,841.9814846276579,111796.86666666667,661.0,1558.0,5.4,113228.0
336,AR,2015-03-01,405.0,55.6,2175832.0,165.0,253.04,466.08925577412805,112010.73333333334,615.0,1484.0,5.4,113419.0
337,AR,2015-04-01,400.0,55.8,2204476.0,170.0,253.31,588.6962702518621,112224.6,649.0,1549.0,5.3,113617.0
338,AR,2015-05-01,382.0,56.3,2250030.6666666665,166.0,254.54666666666665,529.6038761244371,112437.56666666667,668.0,1569.0,5.2,113729.0
339,AR,2015-06-01,372.5,56.6,2295585.3333333335,155.0,255.78333333333333,732.19727368004,112650.53333333334,650.0,1604.0,5.1,113940.0
340,AR,2015-07-01,347.5,57.5,2341140.0,140.0,257.02,814.4422574837821,112863.5,659.0,1609.0,4.9,114187.0
341,AR,2015-08-01,372.0,58.1,2369442.6666666665,154.0,257.67,1235.35089245185,112819.93333333333,648.0,1608.0,4.8,114506.0
342,AR,2015-09-01,360.0,58.5,2397745.3333333335,150.0,258.32,563.574730982999,112776.36666666667,681.0,1626.0,4.6,114800.0
343,AR,2015-10-01,342.0,58.3,2426048.0,144.0,258.97,708.1737481997591,112732.8,672.0,1684.0,4.5,115058.0
344,AR,2015-11-01,327.5,58.4,2401936.0,135.0,258.49,506.914677321738,112629.96666666667,702.0,1716.0,4.4,115384.0
345,AR,2015-12-01,305.0,58.0,2377824.0,135.0,258.01,525.849174405067,112527.13333333333,616.0,1524.0,4.3,115682.0
346,AR,2016-01-01,416.0,57.6,2353712.0,180.0,257.53,696.979313218182,112424.3,723.0,1839.0,4.2,115997.0
347,AR,2016-02-01,495.0,57.3,2371044.0,210.0,258.83666666666664,1078.96091720294,112466.13333333333,767.0,1767.0,4.1,116335.0
348,AR,2016-03-01,462.5,56.9,2388376.0,192.5,260.1433333333333,586.065663809602,112507.96666666667,704.0,1656.0,4.0,116731.0
349,AR,2016-04-01,426.0,57.1,2405708.0,170.0,261.45,741.6201561037041,112549.8,655.0,1681.0,4.0,117114.0
350,AR,2016-05-01,412.5,56.6,2409094.6666666665,165.0,262.33666666666664,918.045993725506,112527.96666666667,670.0,1700.0,4.0,117512.0
351,AR,2016-06-01,367.5,56.9,2412481.3333333335,152.5,263.22333333333336,840.395047120047,112506.13333333333,578.0,1459.0,4.0,117901.0
352,AR,2016-07-01,368.0,56.8,2415868.0,158.0,264.11,627.105647964847,112484.3,790.0,1852.0,4.0,118267.0
353,AR,2016-08-01,375.0,56.1,2426282.6666666665,155.0,264.62,964.830738769184,112900.90000000001,671.0,1646.0,4.0,118561.0
354,AR,2016-09-01,372.5,56.4,2436697.3333333335,145.0,265.13,598.205855850215,113317.5,684.0,1758.0,3.9,118860.0
355,AR,2016-10-01,364.0,56.4,2447112.0,146.0,265.64,810.5081185148371,113734.1,664.0,1713.0,3.9,119195.0
356,AR,2016-11-01,335.0,56.1,2466690.6666666665,120.0,266.61,604.581357735132,113561.76666666668,647.0,1733.0,3.9,119571.0
357,AR,2016-12-01,318.0,55.7,2486269.3333333335,132.0,267.58,787.789525716656,113389.43333333333,712.0,1849.0,3.8,119984.0
358,AR,2017-01-01,510.0,56.9,2505848.0,212.5,268.55,841.5527160682691,113217.1,733.0,1880.0,3.8,120395.0
359,AR,2017-02-01,512.5,57.0,2519433.3333333335,195.0,269.01,946.690844887677,113287.63333333333,724.0,1832.0,3.7,120805.0
360,AR,2017-03-01,535.0,57.6,2533018.6666666665,200.0,269.47,727.6085321693291,113358.16666666667,721.0,1893.0,3.7,121252.0
361,AR,2017-04-01,476.0,57.4,2546604.0,184.0,269.93,973.343578122321,113428.7,723.0,1847.0,3.7,121650.0
362,AR,2017-05-01,477.5,57.4,2542530.6666666665,185.0,270.89666666666665,672.848265137208,113559.7,714.0,1904.0,3.7,122063.0
363,AR,2017-06-01,427.5,57.4,2538457.3333333335,170.0,271.86333333333334,960.9452048781329,113690.7,757.0,1959.0,3.7,122411.0
364,AR,2017-07-01,448.0,57.1,2534384.0,166.0,272.83,1059.94104506445,113821.7,731.0,2009.0,3.7,122949.0
365,AR,2017-08-01,450.0,56.9,2535817.3333333335,160.0,273.62333333333333,880.999399732551,114192.3,706.0,2020.0,3.7,123480.0
366,AR,2017-09-01,442.0,57.2,2537250.6666666665,156.0,274.41666666666663,1044.38826815083,114562.9,699.0,1971.0,3.8,123987.0
367,AR,2017-10-01,397.5,56.5,2538684.0,147.5,275.21,859.7456034706121,114933.5,712.0,1966.0,3.8,124397.0
368,AR,2017-11-01,385.0,57.4,2530949.3333333335,137.5,276.0733333333333,894.746857719393,115115.93333333333,740.0,2026.0,3.8,124832.0
369,AR,2017-12-01,352.0,56.8,2523214.6666666665,142.0,276.93666666666667,1081.10487800643,115298.36666666667,765.0,1984.0,3.8,125363.0
370,AR,2018-01-01,552.5,56.5,2515480.0,215.0,277.8,1394.9331949743698,115480.8,744.0,2035.0,3.8,125848.0
371,AR,2018-02-01,550.0,56.7,2514658.6666666665,200.0,278.73,748.734324247674,115426.06666666667,738.0,1976.0,3.7,126415.0
372,AR,2018-03-01,600.0,56.3,2513837.3333333335,202.0,279.65999999999997,1167.82846515797,115371.33333333334,737.0,2112.0,3.7,126905.0
373,AR,2018-04-01,555.0,56.2,2513016.0,197.5,280.59,999.951828138353,115316.6,753.0,2167.0,3.6,127479.0
374,AR,2018-05-01,560.0,56.7,2528209.3333333335,202.5,281.34666666666664,764.746028903475,115610.2,749.0,2172.0,3.6,127928.0
375,AR,2018-06-01,490.0,56.4,2543402.6666666665,168.0,282.10333333333335,828.673935006607,115903.8,748.0,2238.0,3.6,128332.0
376,AR,2018-07-01,485.0,57.0,2558596.0,165.0,282.86,750.145108357484,116197.4,755.0,2241.0,3.5,128693.0
377,AR,2018-08-01,525.0,56.9,2574448.0,180.0,283.63,687.8051503858239,116313.63333333333,763.0,2307.0,3.5,129017.0
378,AR,2018-09-01,462.0,57.1,2590300.0,170.0,284.40000000000003,743.498715916647,116429.86666666667,797.0,2085.0,3.6,129440.0
379,AR,2018-10-01,435.0,57.1,2606152.0,162.5,285.17,708.30838774548,116546.1,774.0,2150.0,3.6,129864.0
380,AR,2018-11-01,400.0,57.1,2626912.0,140.0,285.9266666666667,873.580763675262,116526.86666666667,723.0,2140.0,3.7,130375.0
